selling_price,km_driven,mileage,engine,max_power
75000,12000,16.84,1193,64.4
120000,60000,18.6,1199,79.4
250000,41000,25.17,799,53.3
200000,25000,16.8,796,34.2
380000,30000,19.1,1197,82
560000,50000,25.8,1498,98.6
575000,10000,20.89,1197,81.8
620000,40000,16.5,1493,70
525000,120000,12.05,2179,120
635000,40000,26.59,1248,74
650000,80000,19.72,1461,108.45
39000,42108,16.1,796,37
550000,70000,25.83,1498,99
145000,150000,21.1,1248,73.9
130000,100000,16.1,1405,70
825000,79000,25.47,1248,88.5
1650000,91000,12.55,2982,168.5
875000,50000,24.3,1248,88.5
650000,81000,28.09,1248,88.5
2000000,51000,14.74,2993,270.9
2850000,27000,17.05,1995,184
2800000,26000,15.73,1968,174.33
3900000,17100,22.48,1995,187.74
246000,56000,22.1,1248,74
325000,60000,24.7,1498,98.63
1450000,22000,16,1368,160
850000,30000,15.4,1497,117.3
560000,43001,22.27,1498,108.6
575000,60000,25.47,1248,88.5
470000,9000,21.63,998,67.04
221000,65000,19.09,1405,69.01
680000,95000,12.99,2494,100.6
700000,62000,13.1,2499,141
1950000,48000,9,1984,181
875000,72000,17.01,1582,126.2
850000,35000,22,1582,126.2
550000,100600,20.46,1461,83.8
480000,105000,23.4,1248,74
1050000,90000,15.4,2179,120
631000,92385,15.96,2523,62.1
165000,25000,25.4,624,37.5
320000,60000,21.1,1197,85.8
360000,100000,18.5,1197,85.8
175000,25000,13,1795,127
725000,120000,22.54,1396,88.73
280000,185000,19.5,1248,75
325000,134000,22.07,1199,73.9
320000,120000,20,1399,68.05
500000,120000,18.9,1197,81.86
825000,165000,15.1,2179,140
350000,120000,23.2,1248,73.94
470000,89000,23,1396,90
125000,120000,19.2,1461,65
140000,120000,13.1,1795,127
484999,50000,25.8,1498,98.6
308000,15000,24.7,796,47.3
570000,13000,18.9,1197,81.86
900000,240000,11.5,2982,171
1800000,45000,16.3,1956,170
680000,28000,21.21,1197,81.8
700000,70000,28.4,1248,74.02
240000,116000,14,2498,112
280000,90000,21.1,814,55.2
125000,120000,17,1405,71
434999,50000,20.4,1197,83.11
1050000,120000,12.99,2494,100.6
1200000,72500,23.3,1984,150
400000,120000,20.54,1598,103.6
850000,120000,15.1,2179,140
475000,83000,22.54,1396,88.73
150000,40000,14.2,1597,92
2900000,46000,14.24,2755,174.5
1100000,137000,12.99,2494,100.6
285000,25000,24.7,796,47.3
650000,50000,24,1186,73.97
275000,60000,19,998,66.1
60000,100000,16.1,796,37
229999,105000,19.2,1461,65
300000,20000,23.95,998,67.05
940000,50000,24.52,1248,88.5
600000,120000,26.21,1248,88.5
800000,70000,27.39,1248,74
580000,90000,22.71,1461,84.8
450000,75000,20.3,1199,84
290000,82500,16.52,1991,123.7
530000,110000,25.8,1498,98.6
960000,20000,24,1396,88.76
290000,110000,17,1497,118
160000,100000,14.8,1998,68
400000,52000,21.63,998,67
700000,90000,24.3,1248,88.5
361000,90000,20.54,1598,103.6
390000,53000,21.9,1396,88.76
200000,180000,18.4,1248,75
390000,53000,21.9,1396,88.76
500000,53000,22.9,1248,74
200000,50600,19.7,796,46.3
503000,110000,14.1,2179,147.94
775000,32000,24.3,1248,88.5
750000,5000,24.3,1248,88.5
570000,25000,18.6,1197,81.83
484999,30000,18.7,1199,88.7
700000,43000,15.4,1497,117.3
415000,60000,17.7,1497,113.42
484999,54000,23,1498,98.96
675000,52000,23.65,1248,88.5
680000,50000,15.85,1499,110.4
235000,52000,24.7,796,47.3
1700000,15000,15.1,2179,152.87
1200000,50000,16,2179,140
630000,56000,25.1,1498,98.6
640000,82000,25.83,1498,99
355000,121000,19.1,1197,82
560000,101903,12.05,2179,120
580000,120000,23.4,1248,74
185000,85568,18.5,1399,68
660000,10000,21.4,1197,83.1
220000,10000,20.3,998,68.05
150000,60000,17.92,1086,62.1
484999,80000,13.5,2179,115
509999,10000,21.21,1197,81.8
515000,60000,15.96,2523,62.1
1250000,42000,11.9,1595,120.7
350000,50000,18.2,1248,73.8
375000,11500,23.95,998,67.05
950000,15000,22.1,1396,88.7
615000,32000,26.59,1248,74
275000,50000,18.6,1197,85.8
7200000,5000,13.38,2993,265
400000,10000,15.37,1196,73
930000,15000,25.1,1248,88.5
310000,100000,19.1,1197,85.8
1670000,25000,13.68,2393,147.8
356000,70000,23.4,1248,74
500000,32000,16.8,1497,116.3
409999,35000,23.84,1199,84
980000,50000,24.3,1248,88.5
150000,100000,13.6,2523,63
750000,3100,18.2,1199,88.7
500000,60000,13.7,1798,157.75
355000,170000,22.9,1248,74
200000,50000,17,1405,71
370000,120000,12.8,2494,102
450000,20000,19.1,1197,82
486000,10000,18.9,1197,82
242000,120000,21.5,1248,88.8
580000,25000,18.9,1197,81.86
500000,130000,22.77,1498,98.59
300000,40000,17.21,1493,100
710000,60000,18.06,2523,63
220000,70000,20.86,1199,75
654000,1000,21.21,1197,81.8
835000,10000,14.84,1598,103.2
250000,47000,15.3,1596,101
600000,18000,21.21,1197,81.8
459999,60000,20.85,1197,83.14
275000,20000,23.01,999,67
408000,60000,18.16,1196,86.8
1200000,25000,15.1,2179,152.87
375000,52000,19.1,1197,81.86
94500,44000,19.7,796,46.3
300000,17000,16.47,1198,73.9
350000,35000,17,1497,118
975000,120000,11.5,2982,171
600000,100000,18.6,1197,81.83
700000,300000,12.99,2494,100.6
640000,90000,16.5,1493,70
1110000,186000,19.67,1582,126.2
570000,79000,20.77,1248,88.76
451999,120000,12.8,2494,102
240000,59300,25.17,799,53.3
680000,120000,15.4,2523,75
350000,60000,22.95,1248,74
360000,60000,15.04,1598,103.6
250000,80000,15.6,1196,70
550000,11500,21.21,1197,81.8
180000,56000,21.1,814,55.2
425000,68000,27.3,1498,98.6
409999,25000,23.84,1199,84
438999,25000,23.84,1199,84
225000,100000,19.49,1198,67.04
580000,95000,15.96,2523,63
200000,100000,17.5,1298,85.8
250000,47000,20.3,1248,75
170000,175000,21.1,1248,73.9
300000,60000,17.5,1197,85.8
160000,300000,13.6,2523,63
409999,150000,23.4,1248,74
350000,110000,23,1396,90
310000,25000,25.17,799,53.3
135000,95000,19.7,796,46.3
220000,100000,21.1,1248,73.9
570000,20000,18.9,1197,81.86
500000,84000,23.4,1248,74
875000,40000,22.54,1396,88.73
210000,100000,19.1,1405,70
210000,120000,19.4,1405,70
200000,80000,13.45,1086,62.1
175000,175000,19.7,796,46.3
700000,30000,18.6,1197,81.83
700000,30000,18.6,1197,81.83
550000,28000,18.9,1197,81.86
420000,20000,20.3,1086,68
210000,89322,17,1197,80
175000,76000,25.44,936,57.6
180000,70000,19.7,796,46.3
118000,110000,19.7,796,46.3
170000,120000,16.8,1493,110
120000,110000,18.2,1061,64
170000,90000,19.7,796,46.3
700000,60000,28.4,1248,74
500000,48300,15.96,2523,62.1
80000,63000,18.9,1061,67
105000,110000,17.7,1497,78
425000,120000,26.59,1248,74
625000,23511,18.6,1197,81.83
640000,22512,18.6,1197,81.83
180000,120000,20.36,1197,78.9
155000,120000,21.1,1248,73.9
85000,100000,18.9,1061,67
250000,70000,20.36,1197,78.9
1000000,15000,17.01,1591,121.3
350000,16500,20.63,1198,67
740000,50000,28.4,1248,74.02
300000,19000,22.5,999,67
550000,50000,21.66,1498,108.62
710000,70000,15.96,2523,62.1
700000,70000,15.96,2523,62.1
550000,120000,15.96,2523,62.1
375000,60000,19.2,1086,68.05
600000,60000,13.93,2179,138.03
380000,76000,22.9,1248,74
300000,70000,23.2,1248,73.94
45000,80000,16.1,796,37
450000,210000,12.8,2494,102
475000,128000,15.96,2523,63
650000,5000,20,999,72
200000,70000,26.2,998,58.2
350000,85000,22.9,1248,74
911999,25000,24.3,1248,88.5
650000,15000,21.21,1197,81.8
350000,30000,17.5,1298,85.8
190000,80000,16.8,796,34.2
1200000,40000,22,1582,126.2
305000,160000,15.96,2523,62.1
850000,108000,19.67,1582,126.2
350000,120000,15,1896,105
180000,55000,17.92,1086,62.1
200000,110000,13.93,2179,138.1
229999,110000,19.4,1198,86.8
135000,62900,18.9,998,67.1
425000,120000,19.33,1968,138.1
1350000,70000,16,2179,140
480000,70000,10.9,2499,143
455000,60000,28.4,1248,74.02
320000,60000,20.51,998,67.04
693000,4000,18.6,1197,81.86
830000,35000,24.3,1248,88.5
470000,13500,18.9,1197,82
1100000,26000,18,1497,117.3
325000,50000,23,1248,88.7
215000,50000,21.1,814,55.2
560000,25000,22,1197,81.8
400000,30000,23.1,998,67.04
2625000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
725000,45000,23,1498,98.96
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
325000,52442,18.5,1198,86.8
229999,39000,20.36,1197,78.9
400000,42000,11.74,1796,186
449000,34156,16.47,1198,74
455000,34152,18.9,1197,81.86
1750000,37000,18.25,1968,187.74
1390000,98000,11.36,2755,171.5
1150000,31000,15.8,1591,121.3
650000,62841,18.6,1197,81.83
950000,38600,19.67,1582,126.2
698000,27654,28.4,1248,74.02
975000,48698,19.67,1582,126.2
445000,32995,20.52,1197,81.8
539000,60000,22.95,1248,74
350000,110000,17.8,1248,75
550000,260000,12.05,2179,120
550000,130000,20.45,1461,83.8
330000,120000,22.07,1199,73.9
220000,80000,21.1,814,55.2
415000,60000,18.5,1197,85.8
150000,75000,19.7,796,46.3
150000,89000,15.3,1341,83
240000,110000,18.1,1493,110
170000,90000,19.7,796,46.3
550000,40000,28.09,1248,88.5
500000,26000,19.34,1198,76
180000,120000,13,2489,95
360000,29000,18.15,1198,82
400000,120000,19.1,1197,85.8
120000,70000,13.2,1495,94
765000,100000,24.3,1248,88.5
919999,90150,24.3,1248,88.5
730000,90000,23.59,1364,67.05
320000,120000,22.95,1248,74
455000,90000,25.8,1498,98.6
350000,50000,20.63,1198,67
509999,110000,18.49,1493,100
175000,85700,17,1405,70
325000,178000,15.96,2523,63
120000,70000,15.2,1193,65
300000,30000,20.36,1197,78.9
500000,100000,26,1498,98.6
562000,25339,21.4,1197,83.1
250000,10000,21.1,814,55.2
484999,35000,20.65,1248,88.7
280000,35000,20.36,1197,78.9
571000,68000,20.77,1248,88.76
400000,40000,18.6,1197,85.8
295000,120000,19.09,1405,69.01
250000,25000,15.6,1196,70
610000,40000,15.96,2523,62.1
175000,60000,22.3,1248,74
204999,70000,20,1399,68
750000,80000,15.1,2179,140
651000,42323,21.19,1396,88.76
1075000,42545,19.62,1998,190
690000,32000,25.1,1248,88.5
589000,41232,26.59,1248,74
445000,40200,21,1498,74.96
475000,48000,21.7,1498,98.96
465000,27233,27.4,1498,98.63
225000,35000,15,1368,90
310000,200000,12.8,2494,102
445000,63000,15.3,2956,83.8
445000,62000,21,1498,74.96
450000,68240,13.93,2956,138.1
450000,78000,15.4,1997,120
200000,35000,18.9,998,67.1
611000,9000,19.1,1197,85.8
819999,39000,19.67,1582,126.2
825000,39000,21.38,1396,88.7
599000,92651,21.7,1498,98.96
490000,28000,16.1,1197,85
500000,40000,17.57,1193,88.7
500000,40000,17.57,1193,88.7
1100000,88754,16,2179,140
675000,7000,19.4,1194,94.93
1350000,40000,16,2179,138
570000,20000,18.9,1197,81.86
455000,50000,24,1186,73.97
165000,45000,21.1,814,55.2
925000,22000,17.8,1497,117.3
215000,100000,25,1396,69.01
470000,23700,20.4,1197,81.8
470000,23700,20.4,1197,81.8
650000,60000,28.09,1248,88.5
900000,50000,20.37,1461,108.45
190000,100000,17.8,1399,67
715000,60000,21.19,1396,88.73
227999,60000,25,1396,69.01
450000,50000,22.95,1248,74
200000,40000,25.44,936,56.3
400000,110000,26.6,998,58.16
725000,110000,24.52,1248,88.5
300000,80000,20,1399,68.05
1151000,69500,12.99,2494,100.6
225000,33000,20.63,1198,67
380000,80000,19.81,1086,68.05
630000,5000,18.6,1197,81.86
351000,25000,20.36,1197,78.9
199000,50000,20.86,1199,75
850000,50000,17.6,2179,147.94
105000,120000,18,1248,75
300000,120000,18.8,1248,90
950000,80000,12.99,2494,100.6
430000,110000,18.49,1493,100
2100000,80000,10.91,3198,197
540000,30000,24,1186,73.97
175000,60000,17.8,1086,63
1150000,44000,17.01,1582,126.2
350000,5000,22.05,796,47.3
690000,18000,18.6,1197,81.86
535000,80000,22.54,1396,88.73
730000,100000,24.3,1248,88.5
280000,19000,21.1,814,55.2
650000,33000,21.21,1197,81.8
520000,162000,12.8,2494,102
360000,65000,20.14,1197,81.86
250000,170000,19.3,1248,73.9
575000,40000,21.66,1498,108.62
170000,120000,19.09,1396,69
711000,53000,24.3,1248,88.5
250000,90000,18.9,998,67.1
675000,35000,26.59,1248,74
325000,50000,20.51,998,67.04
250000,20000,22.74,796,47.3
740000,38000,28.4,1248,74
690000,1303,17.8,1198,86.7
3975000,31800,17.01,1968,188
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
4100000,17000,9.5,3604,280
4500000,21000,12.83,1999,148.31
3790000,29500,22.48,1995,187.74
1750000,73000,12,2354,187.4
1864999,50000,14.67,1798,177.46
800000,28050,28.09,1248,88.5
1825000,58000,12,2354,187.4
1295000,58000,17.6,2179,153.86
425000,69000,19.87,1461,83.8
4090000,70000,12,2987,224
910000,40000,17.6,1582,126.2
625000,39000,14.28,1798,138.03
3400000,22000,18,1969,190
535000,40000,26.21,1248,88.5
325000,142000,15.96,2523,62.1
500000,22947,20.4,1197,81.8
300000,30000,20.36,1197,78.9
270000,7672,21.1,814,55.2
160000,36659,19.7,796,46.3
210000,60000,16.8,796,34.2
850000,120000,15.1,2179,140
880000,120000,15.1,2179,140
150000,39000,16.9,1061,64.9
775000,45000,18.49,1493,100
160000,70000,19.7,796,46.3
220000,100000,20,1399,68
670000,48000,22.54,1396,88.73
780000,35000,22.54,1396,88.73
515000,23000,21.4,1197,83.1
800000,14000,22.54,1396,88.73
800000,14000,22.54,1396,88.73
850000,60000,15.1,2179,140
200000,60000,21.1,814,55.2
140000,150000,19.4,1422,70
800000,80000,17.01,1591,121.3
250000,35000,20.92,998,67.1
800000,44500,25.1,1248,88.5
600000,60000,26.21,1248,88.5
250000,120000,21.8,1461,78
500000,80000,25.8,1498,98.6
750000,9900,11.96,1298,80
650000,68000,22.9,1248,74
950000,60000,21.9,1498,98.6
580000,110000,13.58,2499,72.4
640000,10000,18.9,1197,81.86
800000,80000,11.79,2179,120
347000,30000,19,998,66.1
1000000,120000,15.1,2179,140
300000,35000,21.1,814,55.2
493000,40000,20.3,1199,84
370000,60000,18.9,1197,82
250000,90000,19.3,1248,73.9
300000,20000,22.5,999,67
450000,40000,24.04,999,67
185000,124316,20,1399,68
1225000,6544,20,1497,115
1000000,50000,12.99,2494,100.6
600000,10000,18.6,1197,81.83
1100000,50000,15.1,2179,152.87
360000,30000,18.9,1197,81.86
285000,69000,17.5,1298,85.8
350000,49600,25.32,1198,77
130000,30000,19.81,1086,68.05
500000,198000,18.2,1248,73.74
350000,80000,17,1197,80
685000,19000,21.4,1197,83.1
399000,5000,21.94,1196,61.7
525000,10000,18.9,1197,81.86
765000,40000,17.5,1373,91.1
450000,97000,22.9,1248,74
390000,30000,19.69,1198,67.04
940000,120000,24.52,1248,88.5
650000,120000,19.01,1461,108.45
320000,103994,20,1399,68
145000,70000,13.4,1794,125
670000,70000,25.83,1498,99
350000,115000,21.5,1248,88.8
285000,178000,22.3,1248,74
300000,40000,19,998,67.1
300000,80000,20,1399,68
810000,98000,12.07,2967,241.4
90000,118000,16.8,1405,62
100000,100000,19.7,796,46.3
90000,120000,17.88,1396,52.8
459999,120000,13.5,2609,115
525000,217000,12.8,2494,102
250000,65000,18.9,998,67.1
300000,41000,20.36,1197,78.9
130000,120000,16.1,1298,88.2
199000,70000,20.92,998,67.1
545000,90000,20.46,1461,83.8
570000,80000,20.77,1248,88.8
150000,120000,16.9,1497,100
114999,100000,19.7,796,46.3
450000,35000,20.3,1199,84
600000,5000,20,999,72
610000,110000,24.3,1248,88.5
690000,20000,18.6,1197,81.83
790000,15000,17,1198,108.5
254999,40000,20.92,998,67.1
500000,41000,18.7,1199,88.7
340000,100000,13.6,2523,63
245000,110000,13.6,2523,63
340000,120000,17.8,1399,67
221000,35008,21.79,998,67.05
270000,31100,22.7,799,53.64
455000,42312,24.4,1120,71
300000,72000,17.6,1496,88.7
480000,54891,23.59,1364,67.04
1000000,30000,22,1582,126.2
2600000,44000,22.69,1995,190
1850000,18890,11.36,2755,171.5
1000000,75010,13.73,1995,148
245000,100000,23.08,1461,63.1
625000,4337,18.9,1197,82
560000,14495,18.78,999,75
1475000,24000,15.1,2179,152.87
425000,83585,21.43,1364,87.2
550000,31000,17.21,1197,103.6
1475000,100000,13.68,2393,147.8
750000,48406,19.87,1461,83.8
570000,56239,22.54,1396,88.73
585000,33243,21.4,1197,83.1
600000,26000,19,1199,88.7
530000,120000,17.19,1197,81.86
540000,38000,18.6,1197,81.83
180000,60000,21.1,814,55.2
450000,30000,19.1,1197,85.8
200000,50000,18.6,1199,76.8
425000,42000,23.84,1199,84
400000,30000,18.2,1199,82.4
150000,15858,13.8,1299,70
310000,15000,24.7,796,47.3
500000,50000,13.58,2499,72.4
200000,60000,25.44,936,57.6
900000,35000,21.04,1461,83.8
75000,90000,12.8,1489,35.5
400000,50000,20.4,1197,83.11
650000,110000,24.5,1498,98.6
480000,87847,28.4,1248,74
140000,35000,19.7,796,46.3
550000,5000,22,1197,81.8
380000,29000,20.51,998,67
440000,20000,19.09,1405,69.01
630000,15000,21.21,1197,81.8
250000,40000,25.17,799,53.3
120000,17000,19.7,796,46.3
287000,120000,21.12,1248,88.8
550000,45000,21.4,1197,83.1
950000,60000,15.4,1997,120
1630000,25000,17,1956,138.1
501000,80000,25.01,1498,89.75
550000,70000,15.96,2523,62.1
300000,25000,22.74,796,47.3
300000,50000,20.51,998,67.04
416000,40000,17.01,1499,110.4
260000,30000,16.8,796,34.2
550000,15000,18.2,1199,82.4
700000,100000,15.1,2179,140
181000,70000,15.64,1193,64.1
365000,110000,11.79,2179,120
400000,10000,23.95,998,67.1
210000,110000,20.36,1197,78.9
500000,87000,22.32,1582,126.32
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
735000,70000,27.39,1248,74
550000,120000,17.57,1193,88.7
509999,148000,20.77,1248,88.8
459999,60000,21.27,1396,88.76
310000,18000,22.74,796,47.3
775000,80000,22.95,1248,74
105000,96000,19.7,796,46.3
430000,97000,25.8,1498,98.6
360000,210000,21.9,1396,88.76
400000,60000,20.5,1598,105
600000,90000,23.4,1248,74
580000,35000,17.5,1199,88.7
140000,120000,21.03,1461,65
210000,100000,19.61,1405,70
550000,20000,18.9,1197,82
120000,110000,18.2,1199,84.8
400000,35000,12.99,2494,100.6
1035000,15000,25.5,1498,98.6
625000,90000,26.21,1248,88.5
200000,40000,20.36,1197,78.9
316000,140000,21.02,1248,88.76
813000,110000,24.3,1248,88.5
1575000,55000,11.36,2755,171.5
900000,73000,12.99,2494,100
650000,100000,20.77,1248,88.76
459999,32000,25.83,1498,99
290000,112072,21.64,1461,84.8
400000,30000,20,1399,68.05
565000,70000,25.2,1248,74
150000,80000,18,995,62
480000,110000,16.07,1995,181
70000,80000,18.2,1061,64
70000,80000,18.2,1061,64
1190000,80000,10.93,2497,204
900000,19000,23,1498,98.96
600000,40000,22.54,1396,88.73
1100000,52269,15.4,2179,120
120000,170000,10.9,796,32.8
229999,60000,18.5,1197,80
570000,15780,17.8,1198,86.7
575000,106000,22.32,1582,126.32
280000,80000,20.54,1598,103.6
580000,74000,21.19,1396,88.73
875000,35000,25.47,1248,88.5
500000,70000,22.32,1582,126.32
700000,60000,26.21,1248,88.5
388000,50000,18.16,1196,86.8
225000,80000,20.36,1197,78.9
90000,90000,15.64,1193,64.08
600000,114000,19.01,1461,108.45
235000,100000,18.5,1197,80
350000,100000,23,1396,90
235000,80000,20.36,1197,78.9
190000,35000,19.7,796,46.3
325000,79000,21.12,1248,88.8
550000,2360457,18.6,1197,81.83
300000,120000,20.54,1598,103.6
550000,10000,20.3,1199,84
720000,150000,15.1,2179,140
110000,110000,18.06,1198,75
310000,10000,24.7,796,47.3
150000,70000,26.2,998,58.2
260000,46000,19.4,1405,70
55000,120000,13.2,1495,94
450000,108800,22.9,1248,74
199000,70000,20.36,1197,78.9
1000000,35000,15.4,2523,75
240000,72000,20,1399,68
350000,40000,25.17,799,53.3
